source_id,RA_deg,ra_error,Dec_deg,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,l,b,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot,phot_bp_rp_excess_factor,duplicated_source
1433158843541726208,260.4622067798391,0.09842256,57.927385352227844,0.094314285,3.3410490081654984,0.10344804,-2.2438865720161623,0.12525655,13.424010941001855,0.13162407,,,86.3671726119214,34.503341998583736,17.8953,19.452818,16.721706,2.7311115,1.032496,292.7307,1.413417,False
1433158847837754752,260.4572903105095,0.053916413,57.93326208294634,0.051588323,1.195563329537028,0.057803955,0.6817073351977995,0.06771131,1.8045375900394902,0.07357358,,,86.37446715898932,34.505625499907,16.872929,17.583021,16.061764,1.5212574,1.0497872,1126.8549,1.2656208,False
1433158847837756544,260.4816998350701,0.042199627,57.9382789422068,0.038714476,0.3300237246668402,0.044528313,-12.153490195374633,0.055072527,5.414815082932614,0.05361373,,,86.37968261828881,34.492411460838206,16.506105,16.82136,16.025972,0.79538727,1.0121902,2063.6633,1.1974958,False
1433158877901495680,260.5080525515083,0.1238713,57.94642035680691,0.11776787,0.9272343426753158,0.1369861,-1.7690180079282056,0.15168299,5.799544227609999,0.15888074,,,86.3886190241404,34.47800075240661,18.356253,19.324451,17.392357,1.9320946,1.0117939,772.1345,1.3200475,False
1433158877901502336,260.5067052347502,0.074157454,57.95062551884122,0.073804036,1.9163551233288874,0.084015295,5.339907441678049,0.095912434,2.5677488933262125,0.09854236,,,86.39375992481614,34.478485706296,17.55912,18.708096,16.508518,2.1995773,1.0138686,435.2938,1.359475,False
1433158916557233024,260.44928503620054,0.14894597,57.94639984935588,0.15511696,1.2631131992675444,0.16531533,-0.5231280612305023,0.19737473,-19.06493716722488,0.20810212,,,86.39067021059064,34.50914354527885,18.620388,19.838053,17.571156,2.2668972,1.0923964,524.256,1.3426466,False
1433158916557234304,260.4644223145417,0.07885064,57.95036960075244,0.07618347,2.111187119335831,0.08526157,1.5605731550738036,0.10160193,-21.070965243030074,0.104272574,,,86.3949418429148,34.50090351514525,17.658745,19.016651,16.515415,2.501236,1.0342959,418.5917,1.4141825,False
1433159157075256832,260.6337237137271,0.011384754,57.971696530846856,0.010619873,0.2884188442311802,0.012080469,0.936513792044815,0.015047537,-1.4336671487448895,0.013131888,-68.14465,1.4436,86.41488983121658,34.41006969707329,13.150703,13.6518955,12.493362,1.1585331,0.9938091,3639.1372,1.2282472,False
1433159221498939392,260.6152288341602,0.067525364,57.98337467772411,0.064631276,0.5600140308218496,0.071157716,-1.1416881401560146,0.08757534,-15.957908849956345,0.080353126,,,86.42965616290051,34.419243563073195,17.331095,18.023285,16.514511,1.5087738,1.1009736,1256.512,1.2763339,False
1433159290218386048,260.5453178370686,0.20733625,57.96655708573333,0.20057546,1.1811510345442184,0.22312793,-11.39755512634595,0.26166037,-3.3659269477527274,0.24954446,,,86.41170645155415,34.45716575759068,19.28167,20.142311,18.44553,1.6967812,1.0232437,,1.2374716,False
1433159290221079296,260.56004027281693,0.09019857,57.967668702882044,0.09018459,1.5098414521269365,0.098079056,-16.055246614167807,0.11481334,-7.650476179674743,0.11253641,,,86.41254129082574,34.449308263656064,17.757832,18.863195,16.69319,2.1700058,1.1017869,570.2736,1.3842096,False
1433159431953164416,260.62160588260326,0.017386317,57.99962303911131,0.015717015,1.4793717883744584,0.017800843,-12.59016313304509,0.022066982,-24.999025650932175,0.019162744,-51.64893,7.2363963,86.44910614809471,34.415002419233254,14.505252,14.909501,13.9350605,0.9744406,1.0531862,662.7578,1.211455,False
1433159535032518784,260.3993477286674,0.08369941,57.92936768402321,0.07622999,4.772405268221509,0.08786054,-6.877346481193159,0.10183428,19.22360304037736,0.107475534,,,86.37181785320116,34.53655786839981,17.610802,19.225025,16.383709,2.8413162,1.0994662,212.0453,1.4672893,False
1433159908693694720,260.42098699756883,0.043777645,57.98117267113468,0.043132376,0.2955279596218202,0.048146747,-2.2607090904384006,0.057423696,-1.780853512491151,0.060110297,,,86.43382134955411,34.52219326512752,16.709427,17.061064,16.184572,0.87649155,1.0285941,2133.9104,1.2071648,False
1433160016068946432,260.46163574658675,0.031990107,57.99326260163673,0.028509164,2.3043444322933406,0.033125404,-10.387499687668345,0.040482044,-7.518207460080841,0.04006409,,,86.44700817904345,34.50000273265889,15.797054,16.62728,14.900955,1.7263241,0.975474,413.6383,1.2984222,False
1433160119148085376,260.53963139641655,0.012924881,57.99146643182972,0.0122291865,1.8170087310401646,0.013737161,-2.4970682524431487,0.016404772,13.384862524629764,0.0150036905,-25.393238,3.1363623,86.4420703603491,34.458824205994084,13.760335,14.13162,13.227213,0.9044075,1.0745876,533.4745,1.2029731,False
1433160325306521856,260.6027600821699,0.02520527,58.03309351419226,0.024461605,2.0683647061556223,0.0272694,-6.797804492197219,0.030524135,-16.105112656069952,0.02957772,,,86.49027113975728,34.42317360597628,15.381481,16.104166,14.5574045,1.5467615,0.9584905,450.6839,1.271902,False
1433160355370322176,260.4969979780815,0.1620274,58.00080786848422,0.15731326,4.094053785531197,0.17457832,-5.929118616756445,0.2044814,-9.986573350260597,0.22112148,,,86.45488757653024,34.48087245924085,18.700277,20.793646,17.341871,3.4517746,1.0139369,301.852,1.5763366,False
1433160394025995520,260.53331690669796,0.0494867,58.020723429629044,0.05056639,1.7459853247876604,0.05483777,-17.396048426355932,0.06312395,2.7866511277939616,0.061058488,,,86.47772266925291,34.460564437612085,16.895552,17.794207,15.9591875,1.8350191,0.9973392,562.6322,1.3141043,False
1433160424089807488,260.50423738037335,0.10660207,58.00959505577489,0.108495735,0.8475759671571063,0.11929567,-4.181669692035047,0.13732134,-5.341849553990337,0.16571482,,,86.46527401294595,34.476557240518346,18.228836,19.093807,17.336102,1.7577057,0.9845917,994.4499,1.2848184,False
1433160458449671552,260.5354872886055,0.095494404,58.022329803603526,0.09848736,1.1745538860647962,0.106699675,-6.24791568404181,0.119870976,-18.01042940511735,0.11957654,,,86.4795914223282,34.45932852142584,18.071468,18.982292,17.135939,1.8463535,0.9658565,622.6966,1.309806,False
1433160531464953088,260.6037362035443,0.012075903,58.0443369753453,0.011476028,1.103110421496009,0.012399612,-7.451810810281203,0.014181393,-20.517505366356282,0.013731595,10.462038,3.3217804,86.5038475663745,34.42204961833618,13.545822,13.836607,13.094721,0.74188614,1.0542045,829.5358,1.1925768,False
1433160600184431744,260.6065720928804,0.03246417,58.06171011772805,0.031457663,0.6093168886720768,0.03325191,-8.271667629232425,0.04006235,-3.4951250610681583,0.0391152,,,86.5247786549767,34.419609270121256,16.039629,16.37472,15.5131855,0.8615341,1.0233096,1172.9028,1.2162199,False
1433160771983088640,260.21482714438673,0.018303096,57.913771644948724,0.017906172,0.8294574280037144,0.019407287,9.917421393772479,0.024273666,-4.080632089281598,0.026067348,,,86.35970862802247,34.63528420115123,14.948629,15.287571,14.444776,0.8427954,1.0207424,1183.8054,1.2002578,False
1433160909422035072,260.1423300260435,0.027919786,57.90368226018228,0.027452623,0.6644656237405213,0.028991729,-4.1081733702675765,0.03733733,5.386930394395999,0.038819186,,,86.35022473855489,34.67432749233889,15.844936,16.2047,15.324687,0.88001347,1.0266242,1356.0496,1.2003629,False
1433160973845489024,260.1456334252142,0.17687093,57.92617775043292,0.19537657,1.4649046364040665,0.19531755,6.268667463548629,0.22352047,1.1447558390441483,0.28320795,,,86.37740213749605,34.67123636222908,18.974947,20.286762,17.950426,2.3363361,1.1300766,459.7309,1.2981255,False
1433160978141514624,260.13636074515836,0.020085063,57.91540615958885,0.02013218,1.0334602063273,0.019925943,-10.54720488342031,0.02755517,-1.7016671085403146,0.029419992,,,86.36468502328525,34.67679489584644,15.08588,15.484179,14.52516,0.9590187,0.9949431,846.3418,1.2080215,False
1433161218659699200,260.3073000698138,0.035084765,57.95449145582269,0.0326659,0.5507816547347262,0.03544953,7.167673773818154,0.047945373,-7.236528313109758,0.046914715,,,86.4056401615326,34.58391157496453,16.130878,16.446457,15.654173,0.792284,1.095133,1560.165,1.19527,False
1433161283083536384,260.3114949666652,0.19196865,57.958530119232705,0.1916796,2.2222275631116446,0.20734525,-2.5124151547801237,0.23906694,8.095427590274724,0.2721932,,,86.41038188824422,34.58145721093206,19.233572,21.007908,18.014076,2.9938316,1.0272679,,1.4357177,False
1433161317442937216,260.3306978896397,0.11860732,57.96459744695907,0.12299784,1.5429761166349378,0.13000181,-4.036055679826559,0.15123859,-12.084057113323162,0.18398578,,,86.41702811557587,34.57093867711146,18.44635,20.016693,17.274208,2.742485,0.9862704,555.409,1.4097288,False
1433161321738915200,260.33211170569655,0.08479483,57.95440655382557,0.08438438,4.356391722681579,0.0907816,-12.639165262544847,0.10714078,-31.88096642934083,0.1234903,,,86.40462004262723,34.5707732339183,17.80502,19.344585,16.606457,2.7381287,1.0035237,226.1799,1.44516,False
1433161321738916608,260.34427907951783,0.36081502,57.960768990255815,0.38887504,2.115096512033339,0.40951633,-0.4075152691989332,0.4690693,-0.4043192518616422,0.50794303,,,86.41188611831404,34.563964990472975,20.049767,20.1255,19.41495,0.7105503,1.069111,,1.4316916,False
1433161321739381632,260.3445068077222,0.05441664,57.96017572599819,0.056558825,0.6800240634689354,0.059737664,3.808976458207831,0.06997351,1.1248499229803586,0.07694888,,,86.41115849751901,34.5638782285124,17.133831,17.528399,15.9527,1.5756989,1.020328,1031.107,1.7535384,False
1433161454881868032,260.25210925985976,0.1244235,57.950899901855,0.12507059,1.3636737913871972,0.13355711,6.660583286810418,0.15821545,-4.2766993005855305,0.1834846,,,86.40334587759773,34.61335578955339,18.45535,19.495459,17.472351,2.0231075,1.0449283,564.4337,1.3191508,False
1433161493537608704,260.2997200446412,0.10477011,57.97407699380997,0.09939211,1.6686143694927873,0.104558766,9.393222209712096,0.134907,-4.2070673138672054,0.14542288,,,86.42967201552966,34.58679510176549,18.074991,19.290369,16.992802,2.2975674,1.0543182,937.5165,1.3772455,False
1433161592320865152,260.3114364261165,0.18766125,57.97927497528049,0.18057686,1.9601810129669066,0.19006947,-3.8324876859700945,0.24742326,11.232400926738851,0.26515165,,,86.43553855279156,34.5802920596549,18.99115,20.747187,17.718153,3.0290337,1.0355823,348.7884,1.5034956,False
1433161630976567680,260.36193089693785,0.03551289,57.99544950583885,0.033926893,0.6616924506046318,0.037521187,2.2182419363673778,0.04845936,-16.659614944300614,0.048711225,,,86.45327894405403,34.552638881101075,16.174706,16.497412,15.676456,0.8209553,1.0221646,1457.1023,1.2048055,False
1433161665336303872,260.3089144332448,0.022870647,57.991687496865076,0.022892497,1.2308469909514415,0.024439601,-3.356231572159865,0.030018272,-1.2920001031518094,0.032578718,,,86.45068329208128,34.58090839681922,15.34916,15.75538,14.77636,0.9790201,1.0705196,774.9857,1.2122618,False
1433161734055760128,260.12972906254873,0.011324457,57.92533099749648,0.011238575,1.2345566436091668,0.011385826,0.573510503887678,0.015912103,-12.705495407478054,0.016174832,-28.984253,2.208483,86.37698819105259,34.67971737346269,13.410553,13.76909,12.889364,0.87972546,1.1077008,784.3967,1.2015401,False
1433161734055761408,260.1278349390027,0.011510754,57.93204779095717,0.011152027,0.8180872695159199,0.012092267,2.944657982036005,0.015312172,2.921653272192218,0.016141007,-25.650688,0.20700645,86.38521469256308,34.680318669169026,11.293192,11.881656,10.566988,1.3146677,0.92412704,,1.2434402,False
1433161974573943936,260.21871532353043,0.03422814,57.980565817136494,0.033478335,0.6099083535090585,0.036050573,1.6080760277927253,0.04481222,-5.068145737146732,0.046594765,,,86.44059798677829,34.6292946211472,16.317719,16.676796,15.795177,0.8816185,0.96451575,1412.8868,1.2021284,False
1433162249450864128,260.22449483445985,0.2501708,58.01231343736663,0.24036609,1.3933177393123655,0.26652557,2.1068617278292012,0.28775513,-12.751331931960163,0.3268644,,,86.47889060288655,34.62435277369064,19.472338,21.07358,18.183205,2.8903751,1.0353518,,1.5459033,False
1433162352531156224,260.2562725626479,0.06661925,57.992034783207956,0.0662428,5.251344575587772,0.0710401,0.9017188352795538,0.08547908,-49.44375723870438,0.09401582,,,86.45308301601821,34.60874282953195,17.450418,18.996193,16.247389,2.748804,1.0438256,188.5401,1.449392,False
1433162421250548864,260.30348905487534,0.03700413,58.00282682276717,0.03518291,0.34314413525339216,0.03964742,-7.536658492425685,0.04625576,-7.915897951245736,0.04939259,,,86.46439313754489,34.5831318070727,16.30752,16.633759,15.803962,0.8297968,1.0527853,1640.9705,1.2063215,False
1433162451314373504,260.35609439661783,0.08154539,58.0163374699613,0.07722216,0.8348283290771209,0.08707469,0.609794720959923,0.10086919,10.028807915437103,0.108723156,,,86.47881451327493,34.554527526598854,17.595612,18.348045,16.743809,1.6042366,1.0817215,1218.9186,1.2850859,False
1433162489970028416,260.320706801991,0.012743464,58.02036583730777,0.012343833,3.3449864259773663,0.014015607,-14.05161414323534,0.015420246,8.556752679075302,0.018539246,-14.980134,0.57098067,86.48501467829566,34.5730060771655,11.276522,11.54126,10.851185,0.6900749,0.77400064,294.2517,1.1910932,False
1433162524329767552,260.3333426193007,0.03362191,58.02204898687832,0.02988099,0.6101007829565444,0.03516794,-0.4005737546096284,0.039885953,-13.664941504056547,0.04177102,,,86.4865835055744,34.56622765711299,15.9090605,16.309301,15.355461,0.95384026,1.0767157,1595.734,1.2025101,False
1433162524329771008,260.3533254331552,0.043603435,58.04031134406454,0.040609464,0.2362039827206401,0.045458034,-3.58369619346447,0.054824594,-7.126704228418233,0.057352416,,,86.50797785630851,34.5546075401129,16.557669,16.972975,15.989866,0.9831085,1.0266438,2768.301,1.2048279,False
1433162554393579392,260.25572192264264,0.33020622,58.0107464446446,0.26653624,1.9280365290047548,0.32693076,-8.528771889393996,0.32756135,9.016606401535267,0.38121065,,,86.47579887233309,34.60793218017634,19.700285,21.013878,18.477322,2.5365562,0.9715332,,1.5146536,False
1433162623113070720,260.2624179846094,0.13421565,58.020960964929394,0.12294413,1.2210730800639313,0.13923867,-3.1803502634189256,0.15904438,-2.5508452373368797,0.1786436,,,86.48793307083695,34.60378873275733,18.407774,19.59514,17.368217,2.226923,1.0212243,858.0643,1.3395177,False
1433162661768721536,260.2862863362992,0.1568914,58.036637307477804,0.14658767,2.434601835225209,0.16506483,11.051601825071355,0.18717484,-15.614929591611332,0.20521925,,,86.5060390084251,34.59024860807358,18.710846,20.247644,17.525473,2.7221718,1.0028622,378.5607,1.4302794,False
1433162764847937536,260.29193669590927,0.029934509,58.04228922696895,0.0278556,0.4010238505279898,0.03146595,1.5834459655151327,0.03601872,-9.785659685444532,0.038471088,,,86.51267870273811,34.58693027151746,15.679641,16.166239,15.036826,1.1294127,1.0810436,1827.3761,1.2241827,False
1433162764848016256,260.30026848263986,0.024531424,58.042919832870396,0.024325661,0.640895670132109,0.027448224,-4.188099139288235,0.030920899,0.035562302254043325,0.033530083,,,86.51312850406234,34.58249091166351,15.450359,15.830858,14.895282,0.93557644,0.97446597,1738.1644,1.2126695,False
1433162833567409408,260.3828917781281,0.031735983,57.98288233952694,0.02968535,0.6087528107766872,0.03377341,0.7671044818329954,0.04001571,-11.01842467356086,0.04120693,,,86.43727731356547,34.54226207738823,15.806284,16.17082,15.274782,0.89603806,1.0861316,1814.7039,1.2051606,False
1433162863631214464,260.4207033075716,0.13840885,57.997288859592985,0.13800642,1.9882925226562664,0.1517795,8.278847350757061,0.17557617,12.323394605838619,0.18754053,,,86.45336125448185,34.52143690284404,18.657728,19.809875,17.539454,2.270422,0.95622426,606.1251,1.4299846,False
1433162902286887680,260.37862562603647,0.020008888,57.99230964987877,0.018046137,1.0862325086586937,0.020524418,-13.685296013731529,0.02649646,7.627946949070344,0.02541401,-45.632473,4.4413652,86.448859938719,34.5439841193715,14.329792,14.705079,13.79504,0.91003895,1.3104718,,1.202112,False
1433163074085586432,260.45904008972786,0.039953794,58.02964217979935,0.03383817,0.3511337084991462,0.041203324,1.9522127605892838,0.051023968,-9.753293477514447,0.05051792,,,86.4911754512886,34.499341426967554,16.096876,16.396852,15.611085,0.78576756,0.9997561,1913.359,1.2086048,False
1433163104149394560,260.38567434184426,0.069718055,58.00738155790079,0.06696885,0.9629812567516973,0.07486663,-3.0103640243437417,0.094561495,0.6457794801773588,0.10457446,,,86.46686943859447,34.53939641103125,17.467342,18.201105,16.664915,1.53619,1.0097976,1114.8726,1.250368,False
1433163172868885120,260.391056588981,0.034987856,58.02038918477501,0.033728905,0.3747928602049868,0.038528744,-4.579664919921974,0.04461023,-3.516298538502718,0.048833255,,,86.48243699845858,34.53580811556854,16.214954,16.52463,15.732663,0.79196644,0.93774384,3213.184,1.2015936,False
1433163280244019328,260.4786607887625,0.050816756,58.049106652210796,0.043630842,0.5473612846325924,0.053359106,3.1937208891874223,0.057349563,-9.938324659164792,0.060531348,,,86.51404753216175,34.487879479837595,16.740837,17.127958,16.184046,0.9439125,0.94075423,1364.5868,1.2106723,False
1433163348963495936,260.45240160859635,0.04879203,58.05156635950545,0.04408227,0.7626677353058893,0.050311748,0.6801336222550879,0.063321315,-4.296928174308302,0.062403545,,,86.51797649482798,34.50161462644599,16.511478,16.949144,15.920253,1.0288916,1.1377673,1088.0856,1.2102294,False
1433163417682973184,260.5328675924258,0.025132766,58.0384556956428,0.026017517,1.0701843646409797,0.027808499,-8.348393405087641,0.0317989,8.870886021982622,0.031070618,,,86.49921213942349,34.45982614243858,15.370122,15.812241,14.774741,1.0374994,1.0550754,950.0396,1.2110283,False
1433163447746434816,260.49219984308684,0.014520401,58.044014760099735,0.01239221,0.5311848944102793,0.014485492,-2.123524221185925,0.019444402,-0.7384209461797646,0.017361328,-73.79519,1.7402911,86.50739341669536,34.481010354863024,13.613441,14.161613,12.926262,1.2353516,1.0735213,,1.2303787,False
1433163447754537344,260.488915261696,0.10904656,58.0333760331589,0.10425301,0.895199980987048,0.120886296,2.2856606680266065,0.12849157,2.7411635242098713,0.1409673,,,86.49462483789809,34.48333980287758,18.147778,19.097624,17.186943,1.9106808,0.9825435,715.1357,1.3222362,False
1433163516466408832,260.5614877713564,0.07450699,58.04984197974911,0.068742186,9.227581947373,0.07739913,2.453210588856397,0.091277294,-6.494213328925687,0.09277219,,,86.51198928521451,34.444075227187156,17.280018,19.366573,15.964982,3.4015913,1.1181704,112.9423,1.5194038,False
1433163555121931136,260.59632410511165,0.017701197,58.06329240346509,0.017972445,0.7423990275302177,0.018416071,-8.401994785308384,0.021714501,-10.648772976233031,0.022617836,,,86.52705143126263,34.4249363073861,14.706963,15.008913,14.233921,0.774992,1.0575219,1160.5756,1.1999196,False
1433163585185896960,260.56198958026613,0.07721737,58.06464565227207,0.07602285,1.7476797155944062,0.080759116,1.6604925168042661,0.09222779,-1.6720027392291306,0.09822827,,,86.52989522352142,34.44299699343566,17.621258,18.648771,16.613588,2.035183,1.025765,505.3847,1.3463182,False
1433163658201142272,260.4892197475394,0.014117839,58.05069546557592,0.01237751,1.0413394604337098,0.014949581,4.110138037254027,0.01627456,-4.852463889602198,0.017367631,-65.527695,1.8186586,86.51559229803554,34.48221165631679,12.8861265,13.21087,12.391577,0.819293,1.0516644,888.3499,1.2015313,False
1433163860063820160,260.55721190068493,0.060816143,58.08712987985639,0.058817778,2.8498967745165555,0.063599266,-3.3047245828478706,0.07489766,-1.3484096528563034,0.07639615,,,86.55728681992174,34.4442788072252,17.167458,18.443573,16.057674,2.3858986,1.0077643,422.4062,1.3937212,False
1433163864359578496,260.5616405138986,0.062363815,58.09286376146036,0.06064027,1.3055145417959755,0.06517756,2.9210818036241353,0.07621722,9.097410677767892,0.076753736,,,86.56407180943778,34.44162409632387,17.210293,18.250809,16.215094,2.035715,1.0175347,,1.3308076,False
1433163967438783744,260.40468244263303,0.06723713,58.040102430601586,0.060028926,2.429560311461162,0.06963484,-9.539032015210452,0.088261336,36.00908180408195,0.08849638,,,86.50582730748263,34.52748001628551,17.23318,18.36286,16.16868,2.1941795,1.0383941,392.6265,1.3782575,False
1433164001798521344,260.36601422479015,0.06004598,58.038726179367984,0.0522063,0.7951518478943674,0.05954235,-0.18058662300508882,0.07412474,-2.0178138095409626,0.07360689,,,86.50558527132901,34.54799373330321,17.035227,17.645594,16.320488,1.3251057,1.0787475,1140.4962,1.2263861,False
1433164066221725184,260.4410158401014,0.011374509,58.058959969243745,0.009993506,1.1314999840300697,0.012387221,3.5780267650549096,0.014363455,-17.618853263885427,0.0138548985,-68.7737,1.7805064,86.52734811385622,34.50721035476058,13.199525,13.630911,12.600077,1.0308342,0.9897824,,1.2185566,False
1433164207956953344,260.3811024486688,0.28756863,58.05760707453016,0.24572448,2.6024838938998065,0.28884968,-18.076357012323847,0.32131,-4.206633445190477,0.3756766,,,86.52791024057555,34.53893339024457,19.461878,21.01591,18.170439,2.8454704,1.0633905,,1.5562106,False
1433164242316692992,260.3953770348152,0.040383175,58.05897714800391,0.036452856,0.49978452593211053,0.04253525,-2.195572937265912,0.049865443,-5.192289854699491,0.052388545,,,86.52904287765263,34.531314983817566,16.423307,16.777771,15.9055605,0.8722105,0.97011095,1451.8746,1.2013468,False
1433164414115387776,260.4116396162706,0.013312244,58.08381264907738,0.012099539,15.125879787860132,0.014070698,-8.82580132149345,0.01591423,-398.7020687123013,0.017477017,-65.3696,1.5607921,86.55853788609006,34.52130066145785,13.750338,14.929984,12.670505,2.2594795,1.1002685,66.4893,1.3826935,False
1433164512898841728,260.5086785652675,0.07846828,58.077766467407315,0.078335986,1.0316374025663269,0.0845577,6.558547556883088,0.09648994,-18.375991432350688,0.10466497,,,86.5476808807557,34.47041973313914,17.605253,18.426447,16.719885,1.706562,1.0612121,899.0434,1.2917929,False
1433164512898843776,260.5077894928526,0.07705182,58.08215778998014,0.07556742,1.2352578363168667,0.08170383,3.48203204370759,0.093940236,-14.289631123464307,0.10087474,,,86.55303103282878,34.47064312248863,17.614786,18.83912,16.523972,2.3151493,0.93584013,802.2972,1.3843952,False
1433164753417024640,260.496763318661,0.21689405,58.10105909219547,0.20243813,1.5650765965002125,0.20942996,4.821784250206161,0.26580238,0.04700419110500203,0.3179268,,,86.57631987062601,34.475398931473485,18.956022,20.21663,17.735455,2.4811764,1.1082537,442.6288,1.5226092,False
1433164826432251904,260.4818794225493,0.10321974,58.1069579255766,0.1030459,1.3708287505384504,0.10703046,-28.46527796891727,0.13302825,13.703353757794302,0.14265057,,,86.58400412007629,34.48291689264318,18.161713,19.327448,17.071138,2.2563095,1.0021702,969.3156,1.3971622,False
1433164856496248064,260.4998633521313,0.14956324,58.11856949463018,0.14258936,0.8989945459253359,0.14708908,7.083457213894135,0.18671957,-10.593580712388484,0.19509092,,,86.59741427891176,34.47277419575429,18.740889,19.89572,17.70293,2.192789,0.94804555,706.2908,1.3452952,False
1433164860791992832,260.5045258885075,0.06730408,58.11904190004364,0.06608908,2.2939255355998864,0.06936087,8.890635824166482,0.08603039,-44.71877014528605,0.08815457,,,86.59781742149883,34.470288853251596,17.437353,18.788527,16.29768,2.4908466,0.98465437,430.0734,1.411417,False
1433164860791993728,260.5204359956161,0.014759816,58.13362317032478,0.013769099,1.1039900710720811,0.015223999,-0.3278017632070339,0.018014116,-5.872140908208159,0.017505366,-37.31994,5.5846686,86.6148991744631,34.46107714187507,14.310599,14.652711,13.8017,0.8510113,1.064309,845.0117,1.2018293,False
1433164929510516608,260.57167283463633,0.084591776,58.14152139601326,0.119680405,1.3230395334226466,0.094970964,-2.8027587922701303,0.12186972,-5.267739226975219,0.14323889,,,86.62262100129604,34.433629510799385,17.795477,,,,1.0069774,,,False
1433164929511472256,260.5804946485233,0.025034195,58.140511704306284,0.02412212,4.852072104602227,0.02556268,-23.857300498128446,0.0336299,5.42477636438246,0.03153086,-20.804115,5.582388,86.62108423009252,34.429036571020134,15.036622,16.158628,13.959855,2.1987734,1.3737822,,1.3928252,False
1433169774234411008,260.67927970150413,0.038743448,57.92509111611263,0.03694453,0.47651873493080943,0.042282827,-0.08243644947741302,0.046688728,-7.761220932806173,0.046394616,,,86.35695434941516,34.38835956092937,16.356825,16.688131,15.853435,0.83469677,0.9430282,1635.6927,1.2037165,False
1433169774234411520,260.67551927179426,0.25121394,57.93163798782749,0.23948085,1.6563709029867626,0.27151844,-7.625475819834687,0.28717652,-20.338879163328688,0.29822803,,,86.36500220496671,34.39001550438173,19.439606,20.649118,18.330013,2.3191051,1.016277,,1.4076784,False
1433170525852782848,260.6505958670044,0.23484443,57.929050075993004,0.22381854,2.7252803648340502,0.25781736,-11.341028218761178,0.27508655,6.940853084436313,0.27753684,,,86.36270218906817,34.40336502942677,19.329706,20.857481,18.120466,2.7370148,0.99122316,,1.4596225,False
1433170530148654976,260.65554765230087,0.097583525,57.928694047750355,0.091910765,0.9452772604828202,0.10594942,1.8224614127825327,0.11704849,-5.298903555516845,0.11245581,,,86.36210551541227,34.40075785070978,18.02785,18.924776,17.09398,1.8307953,0.95088786,651.1333,1.3123215,False
1433170805025433472,260.65450174831375,0.016725525,57.951998423067174,0.014085307,1.0587947644959872,0.01727054,-0.1303711478324885,0.01913388,-12.244585669929585,0.016751789,-8.63608,5.029862,86.39034617889696,34.400097549189965,14.101263,14.421906,13.600371,0.8215351,1.0617837,873.1314,1.2074542,False
1433170805026563328,260.6457636007333,0.02095265,57.95833090768398,0.020319147,0.4974004802635022,0.02450005,-2.1238086366297,0.025222652,-5.407521309917271,0.024537293,,,86.39830483386166,34.404395836020385,14.849711,15.276547,14.252122,1.0244255,1.035231,1771.4268,1.2193549,False
1433182968373947264,260.6376180693975,0.044201538,58.01685928404038,0.04165758,0.9712383089610365,0.04705298,7.44888613783511,0.055498116,3.771299768236352,0.05144292,,,86.4694203141108,34.40561228484445,16.627605,17.215172,15.898864,1.316308,1.0085835,834.5137,1.245711,False
1433183724288191872,260.6302702370075,0.018277586,58.02515589880865,0.017374719,0.3937967268563369,0.019496517,-0.4460794396413702,0.023284458,-5.875692384835696,0.02123388,,,86.47971385500666,34.409055133475505,14.6076765,14.902932,14.152866,0.7500658,1.1291814,1937.0936,1.1924801,False
1433183823071790720,260.67312894681584,0.07586974,58.055654860151506,0.06994851,0.6288283118390227,0.0789516,-4.831883003463193,0.087271996,3.7943221783036165,0.089538254,,,86.51515594563662,34.38477382017639,17.66719,18.296474,16.907495,1.388979,0.98418725,1392.3602,1.253617,False
1433183857431524608,260.67911907938594,0.03846036,58.0485577887328,0.0349969,6.028261638434508,0.03902667,-52.14201180985573,0.044877183,9.281885195301168,0.043263737,,,86.50636439203339,34.381985746175594,16.18712,17.71051,14.982471,2.7280388,1.1026392,169.549,1.4549322,False
1433184067885738240,260.6403369281854,0.056516718,58.065968298424764,0.051603246,0.3480904690914721,0.057630625,0.03737723383626253,0.06640784,-1.1302261048499873,0.06443531,,,86.52876184283504,34.401544426723454,17.118103,17.503021,16.585632,0.9173889,1.0276406,1700.704,1.1961336,False
1433184201028408064,260.67774462634986,0.017657142,58.09138598828172,0.016293196,3.0220286450372598,0.01748065,16.440455193341645,0.021959305,-19.177195049379556,0.02010622,-46.564083,0.22408007,86.55823172335796,34.3804282796483,8.317912,8.906725,7.5909514,1.3157735,1.1823515,,1.243878,False
1433187087246957696,260.60468372735045,0.22758928,58.08701367119011,0.20061862,1.352049763880037,0.22202496,-1.2710295605931303,0.24918357,-8.277530760255562,0.26433387,,,86.55547293086133,34.41922814826541,19.287313,20.44355,18.132929,2.3106213,0.9865312,,1.4689128,False
1433188186758729728,260.5988200049242,0.25097638,58.13026129778345,0.22998148,1.4025495361420393,0.24852969,-11.264932506196729,0.3233545,-10.856592882215198,0.31085745,,,86.60802649415648,34.41994549833547,19.581299,20.708523,18.51191,2.1966133,1.0661827,,1.3839046,False
